CustomerID;Title;FirstName;MiddleName;LastName;City;StateProvinceName;CountryRegionName;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
18245;NULL;Misty;M;Goel;Brisbane;Queensland;Australia;12/02/1988;Bachelors;Management;1;S;0;2;0;0;105990;6/03/2017;1;52.45;YES
27670;NULL;Kayla;W;Long;Novato;California;United States;8/07/1973;Graduate Degree;Skilled Manual;1;S;1;2;0;0;60488;6/03/2017;0;50.57;NO
22028;NULL;Jodi;A;Shen;Hobart;Tasmania;Australia;22/11/1959;Partial College;Manual;1;M;1;1;1;2;26507;6/03/2017;0;45.47;NO
23760;NULL;Nina;NULL;Sharma;Bracknell;England;United Kingdom;4/09/1993;Bachelors;Management;1;M;1;3;0;0;112232;6/03/2017;0;51.72;NO
25199;NULL;Kyle;L;Griffin;El Cajon;California;United States;21/04/1973;Graduate Degree;Skilled Manual;0;M;1;1;0;2;55571;6/03/2017;0;48.24;NO
23100;NULL;Christy;NULL;Raje;Brisbane;Queensland;Australia;18/05/1972;High School;Skilled Manual;1;M;1;2;0;2;53427;6/03/2017;1;47.69;YES
24148;NULL;Brittney;K;Zhou;Bonn;Hamburg;Germany;20/04/1976;Partial College;Management;1;S;1;2;0;0;110044;6/03/2017;1;52.75;YES
15134;NULL;Meagan;J;Raman;Brisbane;Queensland;Australia;21/11/1992;Bachelors;Clerical;1;S;0;2;0;0;80459;6/03/2017;0;53.81;NO
20181;NULL;Catherine;J;Brooks;National City;California;United States;20/03/1982;Partial College;Management;1;M;1;2;1;2;105393;6/03/2017;1;50.5;YES
17420;NULL;Thomas;M;Hughes;San Diego;California;United States;5/11/1983;Bachelors;Manual;0;M;0;0;2;2;27251;6/03/2017;0;47.35;NO
22677;NULL;Reginald;NULL;Carlson;Hamburg;Hessen;Germany;12/10/1985;Partial College;Skilled Manual;0;S;0;1;0;0;53632;6/03/2017;0;52.9;NO
27261;NULL;Omar;M;Chande;Burien;Washington;United States;18/07/1990;Bachelors;Manual;0;M;0;1;2;2;31387;6/03/2017;1;46.17;YES
14228;NULL;Arturo;C;Raje;Melbourne;Victoria;Australia;21/08/1991;Bachelors;Skilled Manual;0;S;0;1;0;0;62385;6/03/2017;0;52.16;NO
16938;NULL;Abigail;M;Williams;Newcastle upon Tyne;England;United Kingdom;11/05/1978;Bachelors;Professional;1;S;1;2;0;0;130625;6/03/2017;0;54.04;NO
26419;NULL;Geoffrey;NULL;Suri;Berlin;Saarland;Germany;24/04/1967;High School;Manual;0;M;1;0;0;2;32114;6/03/2017;1;45.77;YES
27149;NULL;Jeffery;M;She;Warrnambool;Victoria;Australia;12/04/1984;Bachelors;Skilled Manual;0;M;1;1;0;1;54543;6/03/2017;0;50.87;NO
16374;NULL;Edward;NULL;Phillips;Woodburn;Oregon;United States;15/12/1977;Partial College;Skilled Manual;0;M;1;1;2;2;58307;6/03/2017;1;55.16;YES
26011;NULL;Daisuke;NULL;Yanagishima;Burlingame;California;United States;11/03/1979;Graduate Degree;Management;1;S;1;1;0;0;108887;6/03/2017;0;55.08;NO
20221;NULL;Kaylee;C;Sanders;Melton;Victoria;Australia;15/05/1989;Graduate Degree;Management;1;M;1;1;1;2;105841;6/03/2017;1;52.44;YES
19856;NULL;Tammy;K;Madan;Burbank;California;United States;16/06/1966;Bachelors;Clerical;1;M;1;2;1;2;82445;6/03/2017;1;51.89;YES
20839;NULL;Courtney;NULL;Lopez;Stoke-on-Trent;England;United Kingdom;14/04/1979;Graduate Degree;Skilled Manual;1;S;0;1;0;0;61047;6/03/2017;0;51.76;NO
18900;NULL;Mathew;L;Torres;North Sydney;New South Wales;Australia;8/10/1970;Partial College;Clerical;0;M;1;3;0;2;82128;6/03/2017;1;50.24;YES
15988;NULL;Edward;A;Moore;Portland;Oregon;United States;12/05/1974;High School;Skilled Manual;0;M;1;1;2;2;51871;6/03/2017;1;50.83;YES
23988;NULL;Cesar;W;S?°nchez;Wokingham;England;United Kingdom;19/06/1961;Bachelors;Management;0;M;1;1;0;2;108344;6/03/2017;1;51.16;YES
21893;NULL;Brandi;C;Hernandez;Malabar;New South Wales;Australia;15/06/1991;High School;Manual;1;S;0;0;0;0;30589;6/03/2017;0;48.47;NO
21754;NULL;Kaitlyn;NULL;Lopez;Salem;Oregon;United States;9/10/1962;Bachelors;Clerical;1;M;1;0;0;2;86125;6/03/2017;0;50.97;NO
22241;NULL;Alexandria;M;Washington;Redmond;Washington;United States;2/07/1990;Bachelors;Skilled Manual;1;M;0;1;0;1;60671;6/03/2017;1;49.21;YES
21034;NULL;Jacqueline;NULL;Kelly;Kirkby;England;United Kingdom;23/09/1989;Bachelors;Manual;1;S;0;1;0;0;30009;6/03/2017;0;46.53;NO
27047;NULL;Yolanda;NULL;Rai;Beaverton;Oregon;United States;13/10/1978;Partial College;Clerical;1;M;1;2;1;1;79900;6/03/2017;1;52.36;YES
22698;NULL;Bradley;A;Andersen;Les Ulis;Essonne;France;9/01/1995;Partial High School;Manual;0;M;0;1;0;0;33693;6/03/2017;0;45.85;NO
13311;NULL;Isabella;NULL;Reed;Renton;Washington;United States;26/03/1980;Partial College;Skilled Manual;1;M;1;0;0;1;52556;6/03/2017;1;48.24;YES
19887;NULL;Olivia;NULL;Walker;Woodburn;Oregon;United States;18/12/1971;Partial College;Clerical;1;M;1;1;0;2;86464;6/03/2017;0;50.77;NO
23048;NULL;Isabella;NULL;Hughes;Oak Bay;British Columbia;Canada;26/10/1956;Partial College;Manual;1;M;1;0;1;2;30194;6/03/2017;1;49.64;YES
19092;NULL;Eric;C;Gonzalez;Goulburn;New South Wales;Australia;7/03/1994;Bachelors;Professional;0;S;0;2;0;0;133069;6/03/2017;1;53.76;YES
19303;Ms.;Sylvia;N.;Spencer;Saint Germain en Laye;Yveline;France;11/10/1971;High School;Skilled Manual;0;M;1;0;0;2;57197;6/03/2017;0;57.68;NO
20645;NULL;Xavier;NULL;Stewart;Tacoma;Washington;United States;7/03/1992;Graduate Degree;Clerical;0;M;1;2;1;1;83474;6/03/2017;1;53.98;YES
23322;NULL;Wesley;NULL;Li;Hobart;Tasmania;Australia;21/06/1970;Partial High School;Skilled Manual;0;M;1;1;0;2;58192;6/03/2017;1;50;YES
23064;NULL;Alexander;S;Rodriguez;Bellingham;Washington;United States;17/05/1957;Graduate Degree;Clerical;0;S;1;0;0;1;82958;6/03/2017;0;52.01;NO
18238;NULL;Eduardo;S;Harris;Caloundra;Queensland;Australia;2/12/1989;Graduate Degree;Skilled Manual;0;M;0;1;1;1;53315;6/03/2017;1;49.31;YES
21227;NULL;Melanie;NULL;Morgan;Caloundra;Queensland;Australia;11/10/1973;Partial College;Manual;1;M;1;0;1;2;33015;6/03/2017;1;50.22;YES
25127;NULL;Priscilla;M;Deng;Silverwater;New South Wales;Australia;21/07/1986;Bachelors;Clerical;1;S;0;1;0;0;77562;6/03/2017;0;49.72;NO
20419;NULL;Billy;NULL;Romero;Melbourne;Victoria;Australia;8/04/1971;Partial High School;Manual;0;M;1;1;2;2;28092;6/03/2017;0;48.88;NO
11531;NULL;Nina;R;Yuan;Beverly Hills;California;United States;7/01/1977;Partial College;Skilled Manual;1;M;1;2;1;1;62083;6/03/2017;1;50.88;YES
12602;NULL;Francisco;H;Srini;London;England;United Kingdom;26/10/1980;Graduate Degree;Professional;0;M;1;3;0;0;131058;6/03/2017;1;58.3;YES
17783;NULL;Tracy;R;Jai;Hamburg;Hamburg;Germany;16/07/1987;Partial High School;Manual;1;S;0;1;0;0;27760;6/03/2017;0;45.59;NO
15705;NULL;Gabriel;NULL;Simmons;Erlangen;Bayern;Germany;22/03/1970;Partial College;Clerical;0;M;1;1;2;2;84519;6/03/2017;1;55.7;YES
11519;NULL;Jerome;B;Navarro;Cliffside;British Columbia;Canada;17/03/1975;Partial College;Clerical;0;M;1;3;0;2;82166;6/03/2017;0;59.05;NO
17108;NULL;Susan;NULL;Xu;Verrieres Le Buisson;Essonne;France;9/09/1991;Partial High School;Skilled Manual;1;S;0;2;0;0;53032;6/03/2017;1;51.01;YES
17730;NULL;Bridget;NULL;Tang;Geelong;Victoria;Australia;3/10/1998;Partial College;Manual;1;S;0;0;0;0;33869;6/03/2017;0;50.8;NO
28954;NULL;Omar;S;Hu;Rockhampton;Queensland;Australia;22/12/1992;High School;Skilled Manual;0;M;0;1;1;1;52208;6/03/2017;1;49.93;YES
13794;NULL;Mallory;J;Martin;Woolston;England;United Kingdom;26/08/1984;High School;Clerical;1;S;0;1;0;0;76663;6/03/2017;0;51.05;NO
15296;NULL;Chloe;C;Peterson;Woodland Hills;California;United States;13/06/1991;Graduate Degree;Professional;1;M;1;2;0;0;134297;6/03/2017;1;52.39;YES
25935;NULL;April;A;Tang;Lane Cove;New South Wales;Australia;18/03/1969;Partial High School;Manual;1;M;1;1;1;1;28918;6/03/2017;0;45.77;NO
26155;NULL;Chad;A;Xie;Lane Cove;New South Wales;Australia;22/09/1982;Bachelors;Clerical;0;M;1;2;1;2;88106;6/03/2017;1;56.69;YES
25248;NULL;Denise;R;Madan;South Melbourne;Victoria;Australia;19/03/1980;Partial College;Skilled Manual;1;M;1;2;0;2;59992;6/03/2017;0;49.56;NO
15174;NULL;Trinity;NULL;Rogers;Burlingame;California;United States;9/03/1995;High School;Skilled Manual;1;S;0;1;0;0;61950;6/03/2017;0;51.99;NO
18408;NULL;Cody;NULL;West;Burien;Washington;United States;5/12/1975;High School;Skilled Manual;0;S;1;1;0;0;52356;6/03/2017;0;59.18;NO
21664;NULL;Edwin;NULL;Yuan;Roubaix;Nord;France;27/02/1992;Partial High School;Manual;0;S;0;0;0;0;26180;6/03/2017;0;46.32;NO
17382;NULL;Blake;NULL;Allen;Oakland;California;United States;23/03/1991;Graduate Degree;Skilled Manual;0;M;0;1;0;1;60270;6/03/2017;1;49.01;YES
28097;NULL;Jennifer;A;Barnes;Chula Vista;California;United States;3/09/1998;Partial College;Clerical;1;S;0;0;0;0;77725;6/03/2017;1;52.52;YES
19919;NULL;Rebekah;J;Johnsen;Peterborough;England;United Kingdom;21/07/1965;Graduate Degree;Management;1;M;1;2;2;2;107688;6/03/2017;1;55.87;YES
16285;NULL;Mindy;J;Xie;Lieusaint;Seine et Marne;France;2/11/1986;Bachelors;Skilled Manual;1;M;1;0;0;1;60779;6/03/2017;0;48.48;NO
16067;NULL;Maria;NULL;Butler;Spokane;Washington;United States;20/04/1989;Bachelors;Skilled Manual;1;S;0;0;0;0;54531;6/03/2017;0;48.51;NO
19437;NULL;Kelsey;L;Rai;Milton Keynes;England;United Kingdom;25/05/1989;Graduate Degree;Professional;1;S;1;1;0;0;135597;6/03/2017;0;53.52;NO
18704;NULL;Lacey;N;Goel;Springwood;New South Wales;Australia;21/02/1987;Bachelors;Professional;1;M;1;3;1;1;137651;6/03/2017;1;55.59;YES
19276;NULL;Ruben;A;Sai;Paris La Defense;Hauts de Seine;France;10/08/1981;Partial College;Skilled Manual;0;S;0;1;0;0;60714;6/03/2017;1;53.49;YES
27982;NULL;Cesar;L;Perez;Darlinghurst;New South Wales;Australia;11/09/1992;Partial High School;Skilled Manual;0;S;0;1;0;0;59102;6/03/2017;0;51.33;NO
25963;NULL;Charles;NULL;Morris;Kirkland;Washington;United States;14/11/1994;Partial College;Clerical;0;S;0;0;0;0;86943;6/03/2017;1;52;YES
11965;NULL;Katie;B;She;Matraville;New South Wales;Australia;19/10/1976;High School;Skilled Manual;1;S;1;2;0;0;59836;6/03/2017;0;49.03;NO
19660;NULL;Devin;NULL;Hill;Santa Cruz;California;United States;4/02/1983;Bachelors;Professional;0;M;1;2;0;0;134028;6/03/2017;1;53.48;YES
28768;NULL;Emmanuel;A;Rodriguez;Burien;Washington;United States;4/07/1986;Graduate Degree;Clerical;0;S;0;0;0;0;79326;6/03/2017;0;53.41;NO
26404;NULL;Trisha;NULL;Wu;W. York;England;United Kingdom;6/07/1973;Bachelors;Management;1;M;1;1;1;2;104998;6/03/2017;1;53.65;YES
23714;NULL;Joseph;T;Williams;Salem;Oregon;United States;18/04/1967;Bachelors;Clerical;0;M;1;1;1;2;87792;6/03/2017;1;55.3;YES
25356;NULL;Jonathan;A;Miller;Burien;Washington;United States;23/10/1977;Partial High School;Skilled Manual;0;M;1;0;1;2;56851;6/03/2017;1;52.04;YES
24728;NULL;Julia;J;Diaz;San Francisco;California;United States;11/08/1994;Graduate Degree;Skilled Manual;1;S;0;1;0;0;56794;6/03/2017;0;51.48;NO
23507;NULL;Rachel;NULL;Henderson;San Gabriel;California;United States;1/02/1974;High School;Clerical;1;M;1;3;0;2;86030;6/03/2017;0;51.09;NO
21840;NULL;Stacey;NULL;Ma;Maidenhead;England;United Kingdom;9/11/1965;Partial College;Clerical;1;M;1;2;0;2;77484;6/03/2017;0;50.09;NO
29328;NULL;Jason;NULL;Alexander;Glendale;California;United States;13/10/1999;High School;Skilled Manual;0;M;0;1;0;0;51347;6/03/2017;0;47.94;NO
11048;NULL;Jeremy;NULL;Powell;Sunbury;Victoria;Australia;22/11/1970;High School;Skilled Manual;0;M;1;2;1;2;53955;6/03/2017;1;55.4;YES
28977;NULL;Carlos;NULL;Nelson;Palo Alto;California;United States;25/07/1960;Bachelors;Manual;0;S;1;1;0;1;36154;6/03/2017;0;47.81;NO
13064;NULL;Dalton;NULL;Parker;Bremerton;Washington;United States;17/03/1994;High School;Manual;0;S;0;0;0;0;32366;6/03/2017;1;49.43;YES
18131;NULL;Ann;B;Malhotra;Roissy en Brie;Seine et Marne;France;7/01/1976;Partial College;Clerical;1;S;1;2;0;0;79083;6/03/2017;1;49.24;YES
19972;NULL;Lindsay;R;Chander;Cranbourne;Victoria;Australia;17/11/1991;High School;Skilled Manual;1;M;0;1;1;2;55093;6/03/2017;1;52.31;YES
20806;NULL;James;E;Lopez;Peterborough;England;United Kingdom;26/02/1975;Partial College;Clerical;0;M;1;1;0;2;86967;6/03/2017;0;52.41;NO
17039;NULL;Ariana;NULL;Watson;Long Beach;California;United States;16/04/1978;Bachelors;Skilled Manual;1;M;1;1;1;2;56899;6/03/2017;1;50.77;YES
25892;NULL;Stephanie;NULL;Price;Port Hammond;British Columbia;Canada;21/03/1971;High School;Clerical;1;M;1;2;0;2;84611;6/03/2017;1;50.33;YES
22293;NULL;Jasmine;S;Johnson;Fremont;California;United States;20/06/1983;Bachelors;Management;1;M;1;2;2;2;106577;6/03/2017;1;54.52;YES
16953;NULL;Paige;NULL;Ward;El Cajon;California;United States;4/10/1990;Graduate Degree;Management;1;M;1;2;0;0;102991;6/03/2017;1;51.7;YES
17905;NULL;Calvin;NULL;Yuan;North Ryde;New South Wales;Australia;20/07/2000;Partial College;Clerical;0;M;0;1;0;0;84022;6/03/2017;0;49.9;NO
22824;NULL;April;R;Nath;Roncq;Nord;France;21/11/1972;Partial College;Management;1;M;1;3;1;2;108198;6/03/2017;1;53.85;YES
25897;NULL;Kimberly;NULL;Bailey;San Diego;California;United States;12/10/1972;High School;Clerical;1;M;1;1;0;2;82264;6/03/2017;0;50.61;NO
18573;NULL;Andrea;NULL;Phillips;Sooke;British Columbia;Canada;17/06/1986;Graduate Degree;Management;1;M;1;1;1;1;108288;6/03/2017;1;53.22;YES
17978;NULL;Armando;P;Diaz;Bury;England;United Kingdom;17/11/1988;Graduate Degree;Clerical;0;M;1;0;1;2;78531;6/03/2017;1;51.95;YES
22341;NULL;Tristan;A;Washington;Lake Oswego;Oregon;United States;16/11/1973;High School;Manual;0;M;1;1;2;2;34161;6/03/2017;1;47.92;YES
14943;NULL;Lindsay;E;Pal;Stuttgart;Saarland;Germany;12/08/1986;Bachelors;Management;1;M;1;2;0;0;110487;6/03/2017;0;51.6;NO
17942;NULL;Steven;NULL;Watson;Ingolstadt;Bayern;Germany;10/05/1979;Partial College;Management;0;M;1;3;0;2;110500;6/03/2017;1;58.54;YES
18949;NULL;Jackson;NULL;Hall;Salem;Oregon;United States;2/07/1952;Graduate Degree;Management;0;S;1;0;0;1;108476;6/03/2017;0;51.71;NO
14755;NULL;Robert;NULL;Davis;Burlingame;California;United States;21/11/1977;Partial College;Clerical;0;M;1;2;1;2;86621;6/03/2017;1;55.73;YES
22374;NULL;Luke;NULL;Patterson;Issaquah;Washington;United States;4/03/1993;Graduate Degree;Professional;0;M;1;1;0;0;133836;6/03/2017;0;51.51;NO
20175;NULL;Alisha;D;Lu;Orleans;Loiret;France;3/04/1994;Partial College;Management;1;S;0;0;0;0;111028;6/03/2017;1;51.62;YES
20475;NULL;Blake;M;Martinez;Chula Vista;California;United States;26/09/1985;Bachelors;Clerical;0;M;1;2;1;1;79304;6/03/2017;1;57.99;YES
27122;NULL;Ernest;N;Liang;Courbevoie;Hauts de Seine;France;4/07/1989;Partial College;Skilled Manual;0;S;0;0;0;0;53406;6/03/2017;0;51.5;NO
19093;NULL;Tara;J;Ashe;Bendigo;Victoria;Australia;20/12/1994;High School;Clerical;1;S;0;0;0;0;77802;6/03/2017;0;51.86;NO
15238;NULL;Jonathon;A;Alonso;Darlinghurst;New South Wales;Australia;16/10/1976;Partial College;Skilled Manual;0;M;1;2;0;1;59669;6/03/2017;0;50.3;NO
21312;NULL;Connor;R;Scott;Lebanon;Oregon;United States;10/03/1955;Graduate Degree;Professional;0;M;1;2;1;2;128556;6/03/2017;1;55.26;YES
16384;NULL;Jada;NULL;Reed;Newport Beach;California;United States;23/05/1979;Graduate Degree;Clerical;1;S;1;2;0;0;84846;6/03/2017;1;50.11;YES
14887;NULL;Lauren;A;Wilson;Sedro Woolley;Washington;United States;3/03/1974;High School;Skilled Manual;1;M;1;1;1;2;54344;6/03/2017;0;50.43;NO
11637;NULL;Morgan;NULL;Hernandez;Los Angeles;California;United States;14/08/1992;Graduate Degree;Clerical;1;M;1;1;1;1;86363;6/03/2017;1;52.87;YES
24060;NULL;Bonnie;A;Deng;Frankfurt;Hessen;Germany;2/02/1987;Bachelors;Clerical;1;S;0;1;0;0;84551;6/03/2017;0;50.58;NO
21855;NULL;Paula;B;Martin;Woolston;England;United Kingdom;12/08/1971;Partial College;Clerical;1;M;1;1;2;2;81231;6/03/2017;1;52.9;YES
16908;NULL;Kristi;C;Patel;Burien;Washington;United States;2/06/1959;Graduate Degree;Professional;1;S;1;1;0;1;133858;6/03/2017;0;54.98;NO
11298;NULL;Jon;NULL;Luo;Chula Vista;California;United States;3/03/1955;Graduate Degree;Professional;0;M;1;2;0;2;130726;6/03/2017;0;51.84;NO
21863;NULL;Shawna;P;Anand;M?ºnchen;Hessen;Germany;22/08/1968;Partial High School;Skilled Manual;1;S;1;1;0;0;55707;6/03/2017;0;51.27;NO
22347;NULL;Abigail;F;Long;West Covina;California;United States;17/02/1976;High School;Manual;1;M;1;0;1;2;35065;6/03/2017;1;47.14;YES
25459;NULL;Ronald;NULL;Vance;M?ºnchen;Hessen;Germany;27/09/1986;High School;Clerical;0;M;1;1;0;2;83698;6/03/2017;0;51.56;NO
27525;NULL;Ariana;K;Sanders;Edmonds;Washington;United States;14/06/1994;Partial College;Manual;1;M;0;0;0;0;29062;6/03/2017;0;44.95;NO
23263;NULL;Angel;NULL;Lopez;Burien;Washington;United States;27/12/1975;High School;Clerical;0;S;1;2;0;0;85384;6/03/2017;1;53.95;YES
24464;NULL;Joanna;E;Torres;Newcastle;New South Wales;Australia;4/07/1986;Bachelors;Skilled Manual;1;S;0;0;0;0;51614;6/03/2017;1;49.37;YES
27190;NULL;Shelby;M;Reed;Burbank;California;United States;26/04/1994;Partial College;Clerical;1;M;0;1;0;0;77621;6/03/2017;0;49.28;NO
25981;NULL;Isaiah;NULL;Howard;Sooke;British Columbia;Canada;15/11/1983;Bachelors;Clerical;0;M;1;1;0;2;77364;6/03/2017;0;50.03;NO
29225;NULL;Matthew;NULL;Lee;Port Orchard;Washington;United States;9/04/1976;Partial College;Management;0;S;1;2;0;0;106968;6/03/2017;1;54.62;YES
17068;NULL;Thomas;NULL;Smith;Hervey Bay;Queensland;Australia;2/09/1988;Bachelors;Manual;0;S;0;1;0;0;30640;6/03/2017;0;47.02;NO
27899;NULL;Mandy;NULL;Xu;Cergy;Val d'Oise;France;3/10/1979;Bachelors;Clerical;1;S;1;2;0;0;86966;6/03/2017;1;53.69;YES
24626;NULL;Seth;M;Bryant;Lincoln Acres;California;United States;27/04/1958;Graduate Degree;Skilled Manual;0;M;1;0;0;3;51729;6/03/2017;0;47.64;NO
19099;NULL;Sheena;NULL;Deng;St. Leonards;New South Wales;Australia;9/11/1992;Partial High School;Manual;1;M;0;0;1;2;29399;6/03/2017;0;48.24;NO
17459;NULL;Cassidy;NULL;Barnes;Berkeley;California;United States;6/05/1974;High School;Skilled Manual;1;M;1;0;1;2;61307;6/03/2017;1;48.66;YES
28988;NULL;Harold;C;Perez;Colma;California;United States;22/02/1964;Partial High School;Manual;0;S;1;0;1;1;27740;6/03/2017;0;45.86;NO
12835;NULL;Karl;L;Yuan;Ingolstadt;Bayern;Germany;22/09/1983;Partial High School;Skilled Manual;0;S;0;1;0;0;53763;6/03/2017;0;57.1;NO
12858;NULL;Adriana;NULL;Mehta;Berlin;Hessen;Germany;21/04/1982;Partial College;Management;1;S;1;1;0;0;107132;6/03/2017;0;55.15;NO
24088;NULL;Damien;NULL;He;Stuttgart;Saarland;Germany;16/04/1983;High School;Manual;0;M;0;0;1;2;28953;6/03/2017;0;48.8;NO
16448;NULL;Cheryl;C;Martin;Kiel;Saarland;Germany;2/02/1982;Bachelors;Skilled Manual;1;M;1;0;0;2;60842;6/03/2017;1;48.04;YES
16110;NULL;Brandon;M;Long;Victoria;British Columbia;Canada;1/07/1984;Bachelors;Management;0;M;1;3;1;2;105369;6/03/2017;1;58.65;YES
24566;NULL;Kara;E;Nara;York;England;United Kingdom;22/02/1972;Partial College;Skilled Manual;1;S;1;1;0;0;53598;6/03/2017;0;49.13;NO
28020;NULL;Lucas;NULL;Griffin;Everett;Washington;United States;27/05/1966;High School;Clerical;0;S;1;1;0;1;82224;6/03/2017;1;51.55;YES
18107;NULL;Laura;NULL;Liang;Burlingame;California;United States;12/04/1971;Partial College;Management;1;M;1;1;0;2;111000;6/03/2017;0;51.11;NO
22855;NULL;Summer;S;Sai;Cloverdale;South Australia;Australia;12/02/1993;Partial College;Skilled Manual;1;M;0;2;0;0;51251;6/03/2017;1;48.57;YES
16323;NULL;Dustin;NULL;Raje;Versailles;Yveline;France;5/04/1995;Partial College;Skilled Manual;0;S;0;1;0;0;53689;6/03/2017;0;48.1;NO
12671;NULL;Alan;A;Huang;Rockhampton;Queensland;Australia;11/02/1994;Bachelors;Clerical;0;S;0;1;0;0;78460;6/03/2017;1;52.31;YES
26459;NULL;Angelica;NULL;Hayes;Port Orchard;Washington;United States;20/08/1959;Graduate Degree;Manual;1;S;1;1;1;1;27023;6/03/2017;0;47.25;NO
11040;NULL;Jesse;NULL;Murphy;Tacoma;Washington;United States;1/08/1997;Partial College;Skilled Manual;0;M;0;1;0;0;53990;6/03/2017;0;48.3;NO
25571;NULL;Richard;L;Lopez;Neunkirchen;Saarland;Germany;9/06/1963;Bachelors;Manual;0;S;1;1;0;1;34498;6/03/2017;1;47.82;YES
26715;NULL;Gabriella;NULL;Bell;Oakland;California;United States;13/06/1974;Partial High School;Manual;1;M;1;1;0;1;31942;6/03/2017;0;46.3;NO
15577;NULL;Mayra;E;Malhotra;Newcastle;New South Wales;Australia;25/02/1990;Graduate Degree;Professional;1;M;1;2;0;2;130380;6/03/2017;0;52.76;NO
22707;NULL;Haley;NULL;Russell;Neunkirchen;Saarland;Germany;19/01/1996;Partial College;Management;1;S;0;1;0;0;109497;6/03/2017;0;52.33;NO
20212;NULL;Krista;P;Alonso;Sydney;New South Wales;Australia;22/03/1990;Graduate Degree;Clerical;1;M;1;1;0;2;83430;6/03/2017;0;50.4;NO
19317;NULL;Sara;C;Scott;Tremblay-en-France;Seine Saint Denis;France;16/03/1987;Partial College;Skilled Manual;1;S;0;2;0;0;56211;6/03/2017;1;47.98;YES
16125;NULL;Victoria;NULL;Watson;Port Hammond;British Columbia;Canada;6/03/1981;Partial College;Skilled Manual;1;M;1;2;0;2;57339;6/03/2017;1;48.62;YES
29130;NULL;Hannah;A;Washington;Westminster;British Columbia;Canada;22/09/1977;Partial High School;Skilled Manual;1;M;1;1;0;1;58116;6/03/2017;0;48.48;NO
17551;NULL;Victoria;NULL;Torres;Shawnee;British Columbia;Canada;5/08/1962;Graduate Degree;Management;1;M;1;1;1;2;103886;6/03/2017;1;53;YES
21284;NULL;Cody;A;Stewart;Shawnee;British Columbia;Canada;9/05/1990;Graduate Degree;Management;0;M;1;3;0;0;106944;6/03/2017;1;51.57;YES
29276;NULL;Sydney;G;Flores;Puyallup;Washington;United States;22/08/1973;Graduate Degree;Professional;1;M;1;2;0;0;136716;6/03/2017;1;52.85;YES
13774;NULL;Steve;L;Guo;Hamburg;Hessen;Germany;11/07/1987;Partial High School;Skilled Manual;0;S;0;1;0;0;61577;6/03/2017;1;52.07;YES
11406;NULL;Latoya;L;Xu;Paris;Seine (Paris);France;3/07/1972;Partial College;Management;1;M;1;1;1;2;102150;6/03/2017;1;51.53;YES
19876;NULL;Nathan;K;Edwards;Burlingame;California;United States;13/06/1970;Partial College;Skilled Manual;0;M;1;0;1;2;60975;6/03/2017;1;56.94;YES
25316;NULL;Ronnie;M;Zhu;Lieusaint;Seine et Marne;France;17/10/1991;Partial High School;Skilled Manual;0;S;0;1;0;0;59235;6/03/2017;1;51.7;YES
16777;NULL;Cameron;J;Simmons;Milwaukie;Oregon;United States;4/09/1964;Bachelors;Professional;0;M;1;2;1;2;133708;6/03/2017;1;54.51;YES
13308;NULL;Kaitlyn;NULL;King;Walla Walla;Washington;United States;18/03/1956;Graduate Degree;Professional;1;M;1;2;2;2;130378;6/03/2017;1;52.08;YES
28581;NULL;Allison;NULL;Collins;Haney;British Columbia;Canada;17/08/1974;Partial High School;Skilled Manual;1;S;1;2;0;0;58436;6/03/2017;1;51.67;YES
27713;NULL;Lacey;M;Zhao;Cranbourne;Victoria;Australia;9/04/1981;Partial College;Skilled Manual;1;S;0;0;0;0;52643;6/03/2017;0;48.86;NO
13236;NULL;Robert;B;Wang;Beverly Hills;California;United States;25/05/1968;Partial College;Skilled Manual;0;M;1;2;1;2;54000;6/03/2017;1;48.99;YES
27742;NULL;Devin;H;Jones;Lebanon;Oregon;United States;12/03/1999;High School;Skilled Manual;0;S;0;1;0;0;59092;6/03/2017;0;47.98;NO
12149;NULL;Bailey;A;Scott;W. Linn;Oregon;United States;24/06/1984;Partial College;Clerical;1;M;1;1;1;2;77791;6/03/2017;1;50.92;YES
27285;NULL;Zachary;J;Jones;Port Hammond;British Columbia;Canada;19/09/1990;Graduate Degree;Professional;0;S;1;2;0;0;138486;6/03/2017;1;55.78;YES
27165;NULL;Bruce;NULL;Patel;Leeds;England;United Kingdom;15/03/1992;Partial High School;Manual;0;S;0;0;0;0;26581;6/03/2017;0;48.22;NO
14914;NULL;Arianna;NULL;Gray;Burlingame;California;United States;18/08/1977;Partial College;Management;1;M;1;2;1;2;109039;6/03/2017;1;55.26;YES
16020;NULL;Thomas;O;Diaz;Langford;British Columbia;Canada;26/08/1998;High School;Skilled Manual;0;M;0;1;0;0;61900;6/03/2017;0;48.97;NO
13787;NULL;Glenn;NULL;Cai;Grevenbroich;Bayern;Germany;14/07/1986;Bachelors;Skilled Manual;0;M;1;1;1;2;56740;6/03/2017;0;48.07;NO
19021;NULL;Melissa;R;Russell;Renton;Washington;United States;21/11/1972;Partial High School;Manual;1;S;1;0;0;0;31752;6/03/2017;0;48.86;NO
